Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,MA50,MA200,Daily_return
2006-05-22,181.21584088037068,181.21584088037068,164.60438879967003,168.04937744140625,4699416,0.0,0.0,181.05750701904296,153.29025787353515,-5.911152619742543
2006-05-23,169.88992461681113,176.87428818439116,160.5459787628865,172.74029541015625,5388136,0.0,0.0,181.25665618896485,153.55156295776368,2.7913926490954033
2006-05-24,176.49672777862725,177.44056054749691,166.11456732106095,169.00836181640625,5705568,0.0,0.0,181.38520751953126,153.19181198120117,-2.1604302487088223
2006-05-25,168.00225591009814,179.17723973109432,164.69884076579845,177.15365600585938,5839048,0.0,0.0,181.6723211669922,153.48254650115967,4.819462245484263
2006-05-26,178.38443608408826,179.32826907924218,173.75965440783412,176.15321350097656,2208184,0.0,0.0,181.86618438720703,153.77606388092042,-0.5647315033959655
2006-05-29,176.0247845319473,176.0247845319473,173.69352255715967,174.66189575195312,2802688,0.0,0.0,181.9076370239258,154.0442568588257,-0.8466026360712253
2006-05-30,176.0247927683267,178.8657267977349,173.19329476132947,175.58685302734375,4516056,0.0,0.0,182.01561126708984,154.31216911315917,0.5295701569071554
2006-05-31,173.7690575850419,173.7690575850419,163.2830772953809,168.2759552001953,5769856,0.0,0.0,181.91650939941405,154.54610637664794,-4.163693181521921
2006-06-01,172.24944203334738,172.24944203334738,159.5077024856751,161.3349609375,5942760,0.0,0.0,181.630263671875,154.7499627304077,-4.124768897872377
2006-06-02,161.85787848888512,169.88989278225597,159.31896612024892,169.32359313964844,4213560,0.0,0.0,181.41507049560548,154.9948596572876,4.951581576446529
2006-06-05,169.32359948727154,170.30518787553495,165.57280896883597,166.83187866210938,3211680,0.0,0.0,181.1364517211914,155.22666931152344,-1.4715695735821321
2006-06-06,164.67995589490369,168.7384370419193,159.50774740596228,165.06692504882812,2971136,0.0,0.0,180.8637600708008,155.43621353149413,-1.0579234780757174
2006-06-07,169.88987444515445,169.88987444515445,159.81540581226835,160.82530212402344,5410536,0.0,0.0,180.5424026489258,155.6246434402466,-2.5696382988596778
2006-06-08,162.8111109076071,162.8111109076071,152.07029214178277,155.53416442871094,5360992,0.0,0.0,180.08264129638673,155.80068691253663,-3.28999083193523
2006-06-09,158.04102639863137,159.69651284869707,153.3728329663905,157.7295684814453,4061912,0.0,0.0,179.6677325439453,155.99417934417724,1.4115252817914703
2006-06-12,160.35723442727527,160.35723442727527,152.99533667252103,154.6715850830078,3591904,0.0,0.0,179.1980078125,156.15826568603515,-1.9387508809403875
2006-06-13,152.99531527498118,153.7881372265833,147.33231779410588,148.2157440185547,2736984,0.0,0.0,178.57923126220703,156.2818279647827,-4.173902440444033
2006-06-14,147.42287132334596,153.36901663157542,136.9746491760146,140.0326690673828,12786016,0.0,0.0,177.6647689819336,156.3589938735962,-5.5210564878637065
2006-06-15,149.6918300610887,149.6918300610887,141.66925404898748,146.34689331054688,5967360,0.0,0.0,176.97588348388672,156.47125648498536,4.509107971173276
2006-06-16,150.12760567594353,162.33848911364638,149.59752312451823,159.49874877929688,8390168,0.5625,0.0,176.48347595214844,156.65012447357176,8.986767789352301
2006-06-19,159.02543497371994,159.4987249587608,154.88509510897725,157.92361450195312,4294088,0.0,0.0,175.96371826171875,156.83068714141845,-0.9875527484690894
2006-06-20,159.78274535631044,159.78274535631044,151.45283920029425,152.14952087402344,3687920,0.0,0.0,175.35962524414063,156.96923641204833,-3.6562572647159564
2006-06-21,153.34594750076792,155.90171329244737,150.9794976936573,155.36216735839844,5963496,0.0,0.0,174.90057739257813,157.104529838562,2.1115061460068585
2006-06-22,156.18570097971624,159.97202100346695,156.18570097971624,158.71875,3668104,0.0,0.0,174.49952545166016,157.26102432250977,2.1604890680099853
2006-06-23,156.18568136670694,160.9185808020617,153.81923164902958,160.43203735351562,3304720,0.0,0.0,174.346611328125,157.41245391845703,1.0794486180842666
2006-06-26,162.81178932435148,162.81178932435148,153.16235661274035,154.62387084960938,6575056,0.0,0.0,174.04665252685547,157.52520629882812,-3.620328333241707
2006-06-27,156.94297442532925,156.94297442532925,151.45281006063138,155.6707763671875,5002632,0.0,0.0,173.5611215209961,157.63407386779784,0.6770659095686193
2006-06-28,153.34589729550223,162.10744373919536,152.02068583739296,160.7860107421875,4785400,0.0,0.0,172.98357849121095,157.76713569641115,3.285931049084301
2006-06-29,161.8650970389235,162.811676553771,158.07877897953347,159.10108947753906,6318576,0.0,0.0,172.36618286132813,157.8997354888916,-1.0479277748548177
2006-06-30,164.23157900260898,167.2606340620231,161.45431738038852,164.58749389648438,5449760,0.0,0.0,171.9016665649414,158.06531440734864,3.4483763982771753
2006-07-03,164.89418525353696,171.09428234544663,163.98547104418162,170.4032745361328,4285520,0.0,0.0,171.5361764526367,158.25638061523438,3.533549543749781
2006-07-04,171.42559479434772,173.3187543172008,170.8576469374918,171.81369018554688,3584768,0.0,0.0,171.23627075195313,158.46114562988282,0.8276928088696955
2006-07-05,171.99353676906128,176.253145549803,170.38435122966996,174.41677856445312,4245072,0.0,0.0,171.08715087890624,158.66095092773438,1.5150645889131953
2006-07-06,173.03481750613938,173.4134494919296,169.64227814883955,170.7914276123047,2310920,0.0,0.0,170.8364535522461,158.84629600524903,-2.0785563074763203
2006-07-07,172.2491447994464,173.39451575576075,164.70490739861987,165.339111328125,2928672,0.0,0.0,170.47010314941406,159.01483375549316,-3.19238287331165
2006-07-10,164.70487280722148,172.05032919154638,164.70487280722148,170.22911071777344,3859312,0.0,0.0,170.14076873779297,159.184440536499,2.9575575617700967
2006-07-11,170.38437741904693,171.8042472308723,166.89718039658422,167.5408477783203,3618984,0.0,0.0,169.69141326904298,159.33698684692382,-1.5792028332392904
2006-07-12,168.49122570007836,180.7021066637357,168.49122570007836,178.9320068359375,9521616,0.0,0.0,169.43514770507812,159.54810600280763,6.799033912427888
2006-07-13,179.0928562561526,179.73274497562684,175.1418340198005,176.76048278808594,5383576,0.0,0.0,169.11253631591796,159.7407054901123,-1.2136029133360315
2006-07-14,174.1707066948039,179.47155428986315,172.7603002915609,177.41748046875,4949808,0.0,0.0,168.8729833984375,159.94448684692384,0.37168810036105615
2006-07-17,178.4113885880663,181.17539734247876,175.21194382493633,175.96920776367188,8996832,0.0,0.0,168.58030364990233,160.16556381225587,-0.8163077850343092
2006-07-18,176.0638642330591,184.58308347014255,171.8515836102789,173.65008544921875,11043936,0.0,0.0,168.23104797363283,160.36987464904786,-1.3179137099757376
2006-07-19,178.14639557264195,179.37694984599176,165.23126073009897,166.36715698242188,14046384,0.0,0.0,167.74209716796875,160.5126510620117,-4.194025270967494
2006-07-20,168.1031767432665,172.27759303268715,167.54469212519575,170.967529296875,6312720,0.0,0.0,167.35081634521484,160.68012145996093,2.7651926004476968
2006-07-21,170.1951050328415,170.8387841343605,165.8976289907698,167.313720703125,4391664,0.0,0.0,166.9290087890625,160.82593856811525,-2.1371359864511885
2006-07-24,169.91109896211435,173.41344473459247,164.23161933106874,172.0939178466797,6825088,0.0,0.0,166.66936401367187,160.9940769958496,2.857026383410899
2006-07-25,174.1707016455736,175.5905714959451,172.75651682097015,174.86170959472656,4636600,0.0,0.0,166.43902435302735,161.17158920288085,1.6083030607233484
2006-07-26,175.87456797463977,179.3769140537903,173.4607889200901,178.7900390625,5908720,0.0,0.0,166.20823486328126,161.36143783569335,2.2465349771988663
2006-07-27,179.3768741957348,181.7395337065614,177.5310435641692,179.82176208496094,7399848,0.0,0.0,166.16966857910157,161.56027160644533,0.5770584468076878
2006-07-28,178.25745945023468,184.8655640679929,175.20465568500612,176.04844665527344,3019608,0.375,2.0,166.11849517822264,161.74952713012695,-2.098364172354572
2006-07-31,177.29048247991477,182.9789471584147,176.34240503349812,177.508544921875,1724700,0.0,0.0,166.30767852783202,161.9673957824707,0.8293729904136127
2006-08-01,163.63812291877974,178.19110777859012,163.63812291877974,176.72158813476562,1762508,0.0,0.0,166.38730438232423,162.17186233520508,-0.4433345940927702
2006-08-02,175.39425638218887,178.7125260975276,174.44617932066353,178.2764129638672,1784732,0.0,0.0,166.57266540527343,162.38236373901367,0.8798160120176535
2006-08-03,178.7124977750628,180.51384390648252,177.6885700816056,179.12965393066406,3010272,0.0,0.0,166.61218536376953,162.58807800292968,0.4786056397543703
2006-08-04,182.03077875789933,182.7513149425083,178.8073170507282,179.85968017578125,2674200,0.0,0.0,166.68631469726563,162.80988052368164,0.4075406997658515
2006-08-07,180.32425185149543,180.51386725827933,176.53194371581728,177.4989776611328,1719964,0.0,0.0,166.7430563354492,163.02798316955565,-1.3125245815745146
2006-08-08,178.23847889495937,181.65155615039475,177.29040187956065,181.04478454589844,1178400,0.0,0.0,166.8522149658203,163.25906700134277,1.9976491873294089
2006-08-09,180.13465056440307,184.87503610557155,178.90215032369926,183.1874542236328,2052120,0.0,0.0,167.15044494628907,163.49624832153322,1.1835025698799795
2006-08-10,182.22037494451064,184.8749901882392,182.0307595699586,183.1210479736328,2279124,0.0,0.0,167.5861666870117,163.75163803100585,-0.03625043553415752
2006-08-11,183.90800278176445,184.65697444154335,181.46195920396428,183.4718780517578,1893972,0.0,0.0,167.86913238525392,164.00182914733887,0.19158369942025022
2006-08-14,184.6380016695533,184.87502092715224,181.84117442988617,182.9125061035156,1721428,0.0,0.0,168.19074493408203,164.24361778259276,-0.30488157323185217
2006-08-16,185.63356023235045,186.6764454021951,183.54778989266111,184.34417724609372,3804268,0.0,0.0,168.57628997802735,164.50234375,0.7827081773008393
2006-08-17,184.87500324198604,186.39192634551,181.65154164699757,182.0592193603516,2497168,0.0,0.0,169.00096832275392,164.73433601379395,-1.2395064058311922
2006-08-18,182.97887664031583,184.40099226187272,182.030799559278,183.8700714111328,1803640,0.0,0.0,169.56768646240235,164.98373901367188,0.9946500139589087
2006-08-21,185.06463020521807,185.06463020521807,181.4619376090099,183.7942047119141,2414088,0.0,0.0,170.08897918701172,165.24263580322267,-0.04126103755573984
2006-08-22,184.30613929556395,186.391908361666,183.92690855627265,184.95083618164065,2178096,0.0,0.0,170.6945642089844,165.52575225830077,0.6293079107360988
2006-08-23,185.0646655804424,185.5861080295676,182.0497755180353,182.61862182617188,2497736,0.0,0.0,171.38262176513672,165.77878974914552,-1.2609915173231845
2006-08-24,183.92695682014391,184.85607700449745,180.75089854515687,184.0028076171875,2369852,0.0,0.0,172.2620245361328,166.02568168640136,0.757965303414232
2006-08-25,184.11657916561484,185.23531481145503,183.48137211600505,184.7612762451172,2611752,0.0,0.0,173.0303121948242,166.27636596679687,0.41220492108340334
2006-08-28,184.87501269103268,186.82804897199944,183.6045872122584,186.0316619873047,2300316,0.0,0.0,173.56097045898437,166.51655715942383,0.6875822510026941
2006-08-29,186.7712317555674,188.09854000154607,186.39200082814492,187.7382659912109,2679596,0.0,0.0,174.15726348876953,166.75951622009276,0.9173728738835152
2006-08-30,187.92783033061065,188.6673350671917,186.0221977533672,186.54364013671875,2744772,0.0,0.0,174.84514587402344,167.00601692199706,-0.6363251776002277
2006-08-31,186.5815571392237,190.3738652111591,186.5815571392237,189.2456512451172,6076856,0.0,0.0,175.52281555175782,167.25992309570313,1.4484605888563706
2006-09-01,188.85698587905773,189.8050631174064,187.9278655561926,189.4732360839844,1728728,0.0,0.0,176.1379052734375,167.508890914917,0.12025895304321743
2006-09-04,189.42581538922383,193.4077394364448,189.42581538922383,192.86734008789065,2010492,0.0,0.0,176.786611328125,167.7618090057373,1.7913369054412653
2006-09-05,193.97659789015455,195.3039059891097,189.80505815058132,190.7152099609375,3945288,0.0,0.0,177.50843811035156,168.0033073425293,-1.1158603244968313
2006-09-06,192.9336837515761,192.9336837515761,187.9278321925229,188.40187072753903,2800432,0.0,0.0,178.1630599975586,168.23514198303224,-1.2129809855607632
2006-09-07,185.8800082250108,188.66735742829144,185.8800082250108,187.0935516357422,1583584,0.0,0.0,178.68921081542967,168.45134353637695,-0.6944299898640094
2006-09-08,190.7531057101807,190.7531057101807,186.771182032334,187.90887451171875,1570564,0.0,0.0,179.2653665161133,168.67553169250488,0.43578352586086666
2006-09-11,189.42579813172057,189.42579813172057,179.9450274544573,180.788818359375,4073480,0.0,0.0,179.5893930053711,168.8729753112793,-3.7891005259039656
2006-09-12,181.0827289423723,185.82311451677995,180.5138826734434,185.4249267578125,1835256,0.0,0.0,179.8898260498047,169.08568588256836,2.564377841787624
2006-09-13,186.3919730850804,191.13235897228995,186.0127422141036,189.60595703125,2307632,0.0,0.0,180.24567138671875,169.31572212219237,2.2548372252552795
2006-09-14,191.3219831926264,192.64929130199053,189.97571816812612,192.1562957763672,2388728,0.0,0.0,180.60046173095702,169.55406341552734,1.3450731111242842
2006-09-15,192.270032262135,192.270032262135,188.98968787250124,190.12738037109372,2359700,0.0,0.0,180.98718078613283,169.7756838989258,-1.0558672548698245
2006-09-18,190.9427137602888,191.7011753839642,188.11743958281545,188.8853912353516,1390388,0.0,0.0,181.45810638427736,169.99217796325684,-0.6532405450061951
2006-09-19,189.04657815476168,193.40773291660676,187.79512098281936,191.52105712890625,3973944,0.0,0.0,181.8839453125,170.23327812194825,1.3953783700882516
2006-09-20,191.7011718180601,196.06232607307032,188.4966668883572,195.3133544921875,2695896,0.0,0.0,182.43939544677735,170.47967903137206,1.980094210073613
2006-09-21,195.6831750244836,200.59422057734736,193.0285583090352,199.66510009765625,5107184,0.0,0.0,182.85405731201172,170.74788597106934,2.22808400213248
2006-09-22,198.14812567681471,199.8262176142684,195.3228511216135,197.1147308349609,2488644,0.0,0.0,183.26114227294923,171.01212127685548,-1.2773235089396984
2006-09-25,198.5273175179115,199.09616369991127,193.83433651641363,194.46954345703125,1349580,0.0,0.0,183.60218353271483,171.25246604919434,-1.3419531694688014
2006-09-26,195.3038712523551,199.0961794320125,194.3368372958249,198.015380859375,3717008,0.0,0.0,184.0431069946289,171.4909637451172,1.823338163555266
2006-09-27,199.09618330227084,200.044260365615,196.4700144660901,197.7025146484375,3352740,0.0,0.0,184.5241555786133,171.71800514221192,-0.15800096415726772
2006-09-28,198.15754101065997,198.90651242328136,192.08035947071883,193.4929962158203,6121572,0.0,0.0,185.06667236328124,171.8928438568115,-2.129218457389237
2006-09-29,193.8058956916861,196.270895891444,193.4077079810074,193.79641723632807,1752804,0.0,0.0,185.52325012207032,172.08450889587402,0.1568124048114461
2006-10-03,196.25200780272772,196.25200780272772,191.32200567435004,192.32696533203125,1632712,0.0,0.0,186.02351501464844,172.26063018798828,-0.7582451343797869
2006-10-04,192.6493004322901,192.6493004322901,186.45835125663427,187.22630310058597,6947628,0.0,0.0,186.32616271972657,172.40357009887694,-2.6520785697624616
2006-10-05,189.2362271476072,191.3219971863083,188.28814985728852,189.56805419921875,5849400,0.0,0.0,186.62028961181642,172.55873710632324,1.2507596741760718
2006-10-06,189.80502271383224,190.9427151576714,187.3400224188474,188.51564025878903,2766944,0.0,0.0,186.81480163574219,172.69375694274902,-0.5551641835832344
2006-10-09,186.77114766250247,191.3219167426041,185.92735691425943,190.02305603027344,1546832,0.0,0.0,187.01882751464845,172.82681770324706,0.7996237179127785
2006-10-10,190.1843043736049,192.99061083735725,190.1843043736049,191.7960357666016,2769780,0.0,0.0,187.333779296875,172.98808448791505,0.933034008276179
2006-10-11,195.3038956349362,204.67090263739,195.3038956349362,198.1007232666016,6773716,0.0,0.0,187.74562286376954,173.1843605041504,3.287183426289486
2006-10-12,199.0962415076255,205.73278289121305,197.389702294703,205.2682342529297,5052848,0.0,0.0,188.31655578613282,173.41713333129883,3.6181144965746315
2006-10-13,206.5670677525556,212.36929566556364,205.18286576331172,209.2595977783203,4874112,0.0,0.0,188.93621948242188,173.67595848083496,1.9444623469954347
2006-10-16,213.3174193895036,218.0578064870481,211.4212645504858,214.20860290527344,9727060,0.0,0.0,189.63779846191406,173.96370193481445,2.365007473729297
2006-10-17,216.54077475137012,221.8026018085948,210.47308228898495,211.78143310546875,8749216,0.0,0.0,190.27623352050782,174.22270065307617,-1.133086984782783
2006-10-18,210.49205385550096,211.80040476308704,208.76655832064355,209.7620391845703,4995084,0.0,0.0,190.92149475097656,174.477490234375,-0.9535273660617682
2006-10-19,209.71465992456532,210.99456404254985,205.2871443827464,207.13589477539065,3103620,0.0,0.0,191.44331695556642,174.7076557159424,-1.2519636152416025
2006-10-20,208.57698569001155,208.95621657308428,205.9413264233727,206.60498046875,2129404,0.0,0.0,191.91166748046874,174.9385580444336,-0.25631207339333884
2006-10-23,208.18308352190925,208.18308352190925,201.81343045544213,205.3690185546875,1327904,0.75,0.0,192.35662689208985,175.1704685974121,-0.5982246465009333
2006-10-26,205.5402475038501,207.61276712999668,204.3994135676585,205.2075042724609,5140212,0.0,0.0,192.79133941650392,175.38009201049806,-0.07864588503332381
2006-10-27,205.5686971644292,207.25142195752545,202.00359242892128,204.33279418945312,3126408,0.0,0.0,193.21974517822267,175.5806785583496,-0.4262563818555054
2006-10-30,204.58946447282776,206.87113136285933,201.58526045015992,205.22642517089844,4154172,0.0,0.0,193.63739013671875,175.79079261779785,0.4373409491071456
2006-10-31,205.350076014626,208.92469773308352,204.4183904721248,206.70005798339844,3430936,0.0,0.0,194.1302069091797,176.02087989807129,0.7180521764060588
2006-11-01,208.58242282083864,210.27466407466704,205.4071117210944,205.95849609375,1910904,0.0,0.0,194.57197540283204,176.25509757995604,-0.3587623036409582
2006-11-02,207.25141575221775,207.25141575221775,203.8289153086032,205.3595428466797,2204376,0.0,0.0,195.00328216552734,176.4940737915039,-0.2908125949791729
2006-11-03,206.3006681346301,206.8710847285507,201.16691878934435,202.86865234375,3144440,0.0,0.0,195.36163848876953,176.72003021240235,-1.2129411998104134
2006-11-06,202.78313276586505,203.4296096549077,200.7866743560745,201.4331512451172,2536892,0.0,0.0,195.73792907714844,176.9491438293457,-0.707601239545097
2006-11-07,204.20924494502395,206.28176427042249,201.585317988417,202.52651977539065,3219180,0.0,0.0,196.1084033203125,177.20397911071777,0.5427947304180281
2006-11-08,202.4980164149146,203.61984105402,199.86459614867292,202.1747894287109,2436760,0.0,0.0,196.45667358398438,177.45015968322753,-0.17367125405098882
2006-11-09,203.25852063368225,204.3993542387356,200.28284167177077,202.2317657470703,3365420,0.0,0.0,196.78067565917968,177.6970213317871,0.02818171272511716
2006-11-10,203.4486364036145,208.14505825889844,202.51695109017012,203.20144653320312,3313476,0.0,0.0,197.08993927001953,177.9341968536377,0.47948984797254735
2006-11-13,203.6007376492834,205.35000619571372,202.70707091835425,204.5419158935547,2023316,0.0,0.0,197.44990478515626,178.18107597351073,0.6596751072500462
2006-11-14,205.5401935607565,211.05422280521717,205.5401935607565,210.34120178222656,6003860,0.0,0.0,197.87181579589844,178.46725791931152,2.8352554845970435
2006-11-15,212.0049225730569,213.3358951811388,207.3560346760987,208.54440307617188,2698040,0.0,0.0,198.25323913574218,178.73481018066406,-0.8542305030257324
2006-11-16,209.15278980094573,210.29362319986,206.01549795393157,206.74752807617188,2101688,0.0,0.0,198.53084289550782,178.98931968688964,-0.8616270556748962
2006-11-17,208.0120331742773,208.67751956925892,205.57824507421483,208.23069763183597,2221684,0.0,0.0,198.8811526489258,179.2474885559082,0.7173820018383292
2006-11-20,206.3102409040458,213.14572567709249,202.60253202741484,212.5467834472656,5174936,0.0,0.0,199.3640509033203,179.52736015319823,2.0727423307493
2006-11-21,212.2330956374552,219.04007961804763,211.81479921398008,218.3841094970703,4158152,0.0,0.0,199.98986206054687,179.83099136352538,2.7463723304253174
2006-11-22,219.42036272884195,222.65272509139857,215.87426643609035,218.2985382080078,5591464,0.0,0.0,200.59765533447265,180.13595985412599,-0.039183844126555734
2006-11-23,219.80058102757565,222.3484470760139,216.7583584527995,217.5474395751953,3870324,0.0,0.0,201.33282775878905,180.4512644958496,-0.3440694742979922
2006-11-24,218.6598358154297,219.9717994723874,216.0264154783264,218.6598358154297,3205304,0.0,0.0,201.9975259399414,180.7749627685547,0.5113350184247301
2006-11-27,218.65976243296808,221.32170736693465,218.65976243296808,220.71327209472656,2933708,0.0,0.0,202.61967224121094,181.08615310668947,0.9391008054310257
2006-11-28,218.65973580431637,219.8005692085128,211.27284415420743,218.63121032714844,2682960,0.0,0.0,203.14917053222655,181.38927375793457,-0.943333288396242
2006-11-29,220.5612650280493,222.2344977020492,218.65987481229024,221.4264068603516,2603156,0.0,0.0,203.77515106201173,181.7118447113037,1.27849840332519
2006-11-30,222.99495572817327,229.11742024648265,221.70200166589103,227.9385681152344,6254552,0.0,0.0,204.55621459960938,182.06362564086913,2.9410048002946
2006-12-01,228.1667693883552,228.1667693883552,224.6016636166621,226.14178466796875,3762140,0.0,0.0,205.24862915039063,182.41520080566406,-0.7882753068613191
2006-12-04,228.16674636453345,230.258274872875,226.26535681149565,226.72169494628903,2234092,0.0,0.0,205.87679595947264,182.7849843597412,0.2564365887408826
2006-12-05,230.01107678982973,230.01107678982973,225.3146540445072,226.62661743164065,2116476,0.0,0.0,206.41602630615233,183.15391510009766,-0.041935781518798176
2006-12-06,222.8808403928895,229.49768432021776,222.8808403928895,227.9005126953125,3180856,0.0,0.0,207.03174194335938,183.5245903778076,0.562111934647791
2006-12-07,229.11748574619884,234.717069785907,225.71399314159672,227.0830078125,2872872,0.0,0.0,207.68401123046874,183.89314140319823,-0.358711296058134
2006-12-08,227.9765245823508,227.9765245823508,223.09945750864733,223.7744598388672,1887268,0.0,0.0,208.1991928100586,184.23341789245606,-1.456977343000776
2006-12-11,223.413270194058,226.07521554105097,215.6175731064355,223.11854553222656,4279432,0.0,0.0,208.70751342773437,184.56279815673827,-0.2931140162791279
2006-12-12,222.46255162250563,224.36394095261247,210.10352097681087,213.05067443847656,5118300,0.0,0.0,209.0986669921875,184.84379257202147,-4.512341665608355
2006-12-13,213.05067403321476,216.94852215251944,205.41659124529323,213.11721801757807,3617220,0.0,0.0,209.4850830078125,185.12101409912108,0.031233686200193844
2006-12-14,210.1130636297353,220.5611900284183,210.1130636297353,218.583740234375,2916024,0.0,0.0,210.01021850585937,185.4258041381836,2.56503076928587
2006-12-15,222.1584275150257,222.1584275150257,218.2795870062975,220.59927368164065,2305716,0.0,0.0,210.67767791748048,185.7310919189453,0.9220875464499345
2006-12-18,219.6104763454861,225.9611216022161,213.7161691881614,224.60162353515625,2351424,0.0,0.0,211.37834930419922,186.0514646911621,1.8143078110454791
2006-12-19,224.55403452894927,225.08643271797004,213.9062564310482,217.11009216308597,3623628,0.0,0.0,211.95023834228516,186.31578620910645,-3.335475164496149
2006-12-20,218.6597605691532,222.05373568896732,212.0144145212003,214.6193084716797,3755660,0.0,0.0,212.44216339111327,186.56689880371093,-1.1472445461150116
2006-12-21,216.1879525094445,218.65975847481195,211.24434057870965,216.17843627929688,2255816,0.0,0.0,212.92981140136717,186.8428148651123,0.7264620404938693
2006-12-22,215.80774891575916,220.56122356148072,214.4957852714749,219.41087341308597,1750016,0.0,0.0,213.35601440429687,187.11670570373536,1.4952634450611235
2006-12-26,219.2301999093438,227.10195674242848,219.2301999093438,226.5315399169922,1797392,0.0,0.0,213.78128051757812,187.43544921875,3.245357166278673
2006-12-27,227.21597378070535,229.30750157282904,224.56354554663773,227.40611267089844,2394400,0.0,0.0,214.1442108154297,187.75957580566407,0.386071076118899
2006-12-28,229.19357029577748,231.96959523604477,225.8851468364108,230.42947387695312,2418308,0.0,0.0,214.46862823486327,188.09773330688478,1.3294986535520747
2006-12-29,230.7241709648972,233.7569020817257,228.64215810248191,232.3498687744141,1874468,0.0,0.0,214.8799969482422,188.42718238830565,0.8333981175022931
2007-01-02,233.75683931828524,239.1948088682982,231.2089726421706,237.38848876953125,1545060,0.0,0.0,215.4325259399414,188.75117851257323,2.1685486726093606
2007-01-03,238.2440652650632,244.8989274233052,235.6106458816509,243.4063415527344,4384972,0.0,0.0,216.15793487548828,189.1172695159912,2.535022997280034
2007-01-04,244.32862930474656,244.32862930474656,237.6927731741706,239.39453125,3970700,0.0,0.0,216.81372589111328,189.44808692932128,-1.6481946514385393
2007-01-05,240.5257093198509,241.21020472012103,238.26305176007543,240.1454315185547,2718740,0.0,0.0,217.50925415039063,189.7705778503418,0.31366642530799016
2007-01-08,239.38496081884665,239.38496081884665,231.0188462231125,236.49485778808597,4951892,0.0,0.0,218.13500122070312,190.0526358795166,-1.5201512297712272
2007-01-09,237.27441331906385,239.926842532446,232.9677612240512,238.89059448242188,4020568,0.0,0.0,218.8261572265625,190.34327476501466,1.0130185141203452
2007-01-10,236.63749679264936,238.624440017027,233.87096511628943,234.8977203369141,2931428,0.0,0.0,219.41958312988282,190.62425582885743,-1.6714237553632882
2007-01-11,227.95758819738327,246.80035320277275,227.95758819738327,242.9310302734375,7400664,0.0,0.0,220.1442025756836,190.95444511413575,3.4199182201518186
2007-01-12,245.30775389896505,252.69464694990629,245.30775389896505,251.73443603515625,6175748,0.0,0.0,221.05972137451172,191.3205061340332,3.623829262078959
2007-01-15,256.6876489065027,260.1101508919228,247.19021518109287,252.19085693359372,12255832,0.0,0.0,221.99634765625,191.6890853881836,0.18131047369844833
2007-01-16,264.0934757913216,264.0934757913216,250.79326600274896,251.76296997070312,7625964,0.0,0.0,222.97423400878907,192.05711112976076,-0.16966791266476156
2007-01-17,252.86581291916423,253.83551699370483,247.18065325229685,248.06480407714844,2633828,0.0,0.0,223.90686706542968,192.40166229248047,-1.4689077960849617
2007-01-18,248.13131300594296,252.1147144555121,248.13131300594296,250.1182556152344,2719816,0.0,0.0,224.85870178222658,192.72347465515136,0.8277883457611823
2007-01-19,250.11827791962295,252.21932264683304,245.68805421470304,246.82888793945312,2882056,0.0,0.0,225.7517837524414,193.05366325378418,-1.3151249866548809
2007-01-22,247.77225242102523,252.02218198875187,245.85694357077523,250.3164825439453,3180956,0.75,0.0,226.7134780883789,193.38465003967286,1.4129604656922146
2007-01-23,250.2497761521576,250.4117639703515,247.7531909576321,248.2677459716797,3124152,0.0,0.0,227.61480407714845,193.70643127441406,-0.81845851757123
2007-01-24,249.94476853100895,250.42121681261597,247.4005393600431,249.11575317382807,2355148,0.0,0.0,228.5062808227539,194.04023918151856,0.3415696222759168
2007-01-25,252.517551232971,260.90303972674513,248.30575371050352,250.697509765625,5553976,0.0,0.0,229.31340698242187,194.40215393066407,0.6349484412947692
2007-01-29,250.6118808511915,250.6118808511915,246.03797580143592,247.3243865966797,2982324,0.0,0.0,230.08900665283204,194.74491912841796,-1.345495283179643
2007-01-31,247.20055839039816,250.4023019178564,242.41701965227875,243.54144287109372,4865928,0.0,0.0,230.82488494873047,195.12223762512207,-1.5295474003357956
2007-02-01,245.837908535747,246.80034389285663,242.98875557018704,246.23814392089844,1859904,0.0,0.0,231.5850338745117,195.50531929016114,1.1072863074200079
2007-02-02,247.5625959174168,249.08723084223536,246.80981672892077,247.8484649658203,4274616,0.0,0.0,232.29106750488282,195.84482498168944,0.6539689664974091
2007-02-05,248.70607822352832,250.40223927189243,246.60970515037985,248.85855102539065,3010736,0.0,0.0,232.9005563354492,196.1408019256592,0.4075417855461172
2007-02-06,250.2305264174009,250.40205237545072,245.8567424394939,247.4480743408203,3411964,0.0,0.0,233.48354705810547,196.42818794250488,-0.5667784686355537
2007-02-07,247.75328911403477,250.116478986095,246.8384984332071,248.95394897460935,2599984,0.0,0.0,234.11167724609376,196.73389114379881,0.6085618721424879
2007-02-08,249.9258424229163,250.59287035657144,247.24819241217972,248.61083984375,2650024,0.0,0.0,234.71069732666015,197.03355644226073,-0.13782032069487027
2007-02-09,249.5446135096365,251.0787633676664,244.5419054124229,245.35186767578125,1993360,0.0,0.0,235.20346923828126,197.32627090454102,-1.3108729168917144
2007-02-12,238.22426572153387,247.50547380840945,238.22426572153387,239.3296356201172,1786388,0.0,0.0,235.61743774414063,197.61355522155762,-2.454528719390925
